"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
3941, 2.477960669820182e+01, 1.399866648151265e+00, 2.025623642545767e+00, 1.052744630844051e+03, -2.148748130978628e+01, 5.673687605854139e+05, 1.174767273004425e+05, 2.020335184817324e+02, 1.824291206960123e+00, 1.118811688575643e+05, -4.063416270128073e-14, -3.558398020686582e-11, -6.060929536033655e-12, 1.816079020500183e-08
3942, 2.487436070857442e+01, 1.170522244345824e+00, 2.018097216844058e+00, 1.057582313308978e+03, -2.115972432619201e+01, 5.673124718416890e+05, 1.160355752814276e+05, 2.002992954070730e+02, 1.847440446894957e+00, 1.105086431251692e+05, -1.842970220877760e-14, -2.171418600482866e-11, -4.352074256530614e-12, -9.022187441587448e-09
3943, 2.499140693486799e+01, 1.629211051956706e+00, 2.052789131809086e+00, 1.051566087312656e+03, -2.651128767830053e+01, 5.716519596028588e+05, 1.208568143817693e+05, 2.050959800989461e+02, 1.784854379324830e+00, 1.151002994112090e+05, 4.085620730620576e-14, 1.150510797742754e-10, -1.450217723686364e-11, 6.391201168298721e-08
3944, 2.448006752769498e+01, 1.399866648151265e+00, 2.006920808479794e+00, 1.047052797050268e+03, -1.574294099378496e+01, 5.628423230356644e+05, 1.158583373168054e+05, 2.011070988872135e+02, 1.835375303670636e+00, 1.103398450636242e+05, 1.099120794378905e-14, -3.075228960369714e-11, -3.538502824085299e-12, -5.113543011248112e-08
3945, 2.457482153806757e+01, 1.170522244345824e+00, 1.994384925252369e+00, 1.049722747953884e+03, -1.587261008733430e+01, 5.614287161469753e+05, 1.140441982339887e+05, 1.992023964501800e+02, 1.860454887022818e+00, 1.086120935561798e+05, -2.930988785010413e-14, 1.086846168618649e-10, 1.968203378055478e-12, 4.051253199577332e-08
3946, 2.469186776436114e+01, 1.629211051956706e+00, 2.034715231700098e+00, 1.046490968591690e+03, -2.096393390865874e+01, 5.673481705845796e+05, 1.192502101484416e+05, 2.041671479890781e+02, 1.795879516507909e+00, 1.135702001413730e+05, -2.442490654175344e-15, -1.585931386216544e-11, -1.687183726062358e-11, 3.824243322014809e-08
3947, 2.418052835718814e+01, 1.399866648151265e+00, 1.992852206177136e+00, 1.042932305559662e+03, -9.566544072179964e+00, 5.594911921471236e+05, 1.146263829227628e+05, 2.003732958893858e+02, 1.844295608623309e+00, 1.091665551645361e+05, -1.132427485117660e-14, 1.048761077981908e-11, -1.846167663188680e-11, 2.534943632781506e-08
3948, 2.427528236756073e+01, 1.170522244345824e+00, 1.976062400329098e+00, 1.043762433412886e+03, -1.015551232141013e+01, 5.569313601957830e+05, 1.124983794919069e+05, 1.983243123971187e+02, 1.871047182010929e+00, 1.071398852303876e+05, -2.853273173286652e-14, -5.439915184979327e-11, 1.380140446372025e-11, -4.030880518257618e-08
3949, 2.439232859385430e+01, 1.629211051956706e+00, 2.020314207362616e+00, 1.042587953076940e+03, -1.487383401269735e+01, 5.639622919395028e+05, 1.179570174245729e+05, 2.033926291027788e+02, 1.805184205153380e+00, 1.123385880234028e+05, 5.073719222536965e-14, 4.092726157978177e-12, -1.769162594200679e-11, -9.167706593871117e-09
3950, 2.388098918668129e+01, 1.399866648151266e+00, 1.983737527765607e+00, 1.040522331473744e+03, -3.094986195356548e+00, 5.574007509747469e+05, 1.138030871919808e+05, 1.998481717408806e+02, 1.850845563702951e+00, 1.083824639923627e+05, 1.471045507628332e-14, 1.759303813742008e-11, 4.046374346700077e-12, 2.257002051919699e-08
3951, 2.397574319705389e+01, 1.170522244345824e+00, 1.963730017163285e+00, 1.039949660627256e+03, -4.204379485187340e+00, 5.539731321034058e+05, 1.114404071249939e+05, 1.976929839426747e+02, 1.878839207856776e+00, 1.061322924999942e+05, -1.021405182655144e-14, 1.074340616469271e-11, -1.063704679893362e-12, -9.313225746154785e-09
3952, 6.140675084739297e+01, 5.685279114998569e+00, 2.096968783067353e+00, 8.156752347691498e+02, -2.836303318382296e+00, 5.314042320092280e+05, 1.491049414581608e+05, 2.477025152435825e+02, 1.232860344153781e+00, 1.420032775792008e+05, 4.937716902020384e-14, 3.138467263852363e-11, 4.799778630104612e-12, -2.795786713249981e-09
3953, 6.120528043726663e+01, 5.758686289143062e+00, 2.096378469587674e+00, 8.101877735750601e+02, -2.547557659093557e+00, 5.302730218067536e+05, 1.494859059152035e+05, 2.484053254675503e+02, 1.223175700844368e+00, 1.423661008716225e+05, -4.711508960753008e-15, -5.158895532986207e-11, 2.655542452600912e-12, -1.718581188470125e-08
3954, 2.409278942334746e+01, 1.629211051956706e+00, 2.009820768333145e+00, 1.039952701971273e+03, -8.358115147269791e+00, 5.615562058444185e+05, 1.169938323140966e+05, 2.027850727178596e+02, 1.812606141858555e+00, 1.114212688705682e+05, -2.159383782895929e-14, -2.779643182293512e-11, -3.346878330034997e-12, -1.014268491417170e-08
3955, 2.358145001617445e+01, 1.399866648151265e+00, 1.979941594422751e+00, 1.039975298109432e+03, 3.521809501421262e+00, 5.566674701715074e+05, 1.134151771195740e+05, 1.995488095719537e+02, 1.854811239567279e+00, 1.080130258281658e+05, 3.166911177743259e-14, -1.080024958355352e-12, -4.661271368888720e-13, -8.301867637783289e-09
3956, 2.367620402654705e+01, 1.170522244345824e+00, 1.957782538793902e+00, 1.038461660728167e+03, 1.826232691259314e+00, 5.526584911168973e+05, 1.108973351443120e+05, 1.973272233025037e+02, 1.883581171582263e+00, 1.056150810898210e+05, -7.382983113757291e-15, -3.529265768520418e-11, -4.217320936916735e-12, 9.829818736761808e-09
3957, 2.379325025284061e+01, 1.629211051956706e+00, 2.003422052555372e+00, 1.038663781477581e+03, -1.525819987319366e+00, 5.601800115671150e+05, 1.163738011750174e+05, 2.023546158937185e+02, 1.818015592267520e+00, 1.108307630238261e+05, 6.146472220081023e-14, 6.546940767293563e-11, -4.448719170824234e-12, 4.447429091669619e-08
3958, 2.328191084566761e+01, 1.399866648151265e+00, 1.981812834186659e+00, 1.041431079451320e+03, 1.013781051405043e+01, 5.573817476264512e+05, 1.134891362218215e+05, 1.994903991546824e+02, 1.856002807366275e+00, 1.080834630684015e+05, 1.032507412901396e-14, -5.286437954055145e-12, 4.775291273517723e-12, -1.006992533802986e-08
3959, 2.337666485604020e+01, 1.170522244345824e+00, 1.958516457552866e+00, 1.039431064579170e+03, 7.801659738004701e+00, 5.530659561940042e+05, 1.108900307211407e+05, 1.972402860905968e+02, 1.885098476527667e+00, 1.056081244963246e+05, -4.146682996974960e-14, 4.138200893066823e-11, -1.282529638046981e-12, -8.236384019255638e-09
3960, 2.349371108233377e+01, 1.629211051956705e+00, 2.001425428499963e+00, 1.038840984298925e+03, 5.485627609633159e+00, 5.599144796165152e+05, 1.161205863843880e+05, 2.021157475676437e+02, 1.821238385958108e+00, 1.105896060803696e+05, 8.326672684688674e-16, -5.842082373419544e-11, -3.696154493582071e-12, -2.182787284255028e-09
3961, 2.298237167516076e+01, 1.399866648151264e+00, 1.989608180388618e+00, 1.044987654125811e+03, 1.662552710235544e+01, 5.596088553781109e+05, 1.140454807848652e+05, 1.996828965551630e+02, 1.854296933824335e+00, 1.086133150332050e+05, -2.409183963436590e-14, -3.586819730116986e-11, -1.096633894803745e-11, -2.078013494610786e-08
3962, 2.307712568553336e+01, 1.170522244345824e+00, 1.966094137039989e+00, 1.042928143640754e+03, 1.361510252118691e+01, 5.552380417230511e+05, 1.114306800000003e+05, 1.974380340514130e+02, 1.883314408362814e+00, 1.061230285714289e+05, 7.993605777301127e-15, -4.501998773775995e-11, -1.269206961751479e-11, -4.249159246683121e-08
3963, 2.319417191182693e+01, 1.629211051956705e+00, 2.004195282965116e+00, 1.040619740371083e+03, 1.252704738202645e+01, 5.608526705904587e+05, 1.162631398854317e+05, 2.020841990101127e+02, 1.822084300892418e+00, 1.107253713194588e+05, 7.682743330406083e-14, 1.733724275254644e-11, 1.016076112136943e-11, 2.907472662627697e-08
3964, 2.268283250465392e+01, 1.399866648151263e+00, 2.003444434575282e+00, 1.050681599279001e+03, 2.288307966787422e+01, 5.633767940599046e+05, 1.150950559906304e+05, 2.001288556393352e+02, 1.849665090180263e+00, 1.096129104672671e+05, -6.106226635438361e-14, -9.436007530894130e-12, 8.242295734817162e-13, 4.540197551250458e-09
3965, 2.277758651502652e+01, 1.170522244345824e+00, 1.980547311313578e+00, 1.048959784508789e+03, 1.918436957130563e+01, 5.591820449304283e+05, 1.125232722617428e+05, 1.979189951307428e+02, 1.878251107890843e+00, 1.071635926302313e+05, -1.998401444325282e-14, 6.275513442233205e-11, -1.097610891065415e-11, 8.323695510625839e-08
3966, 2.289463274132008e+01, 1.629211051956705e+00, 2.012062018245560e+00, 1.044117350441531e+03, 1.945496700530371e+01, 5.630771644603818e+05, 1.168286865923655e+05, 2.022732612593965e+02, 1.820393363667384e+00, 1.112639872308243e+05, -3.330669073875470e-14, -2.381739250267856e-11, 1.665689808305615e-11, -4.342291504144669e-08
3967, 2.238329333414707e+01, 1.399866648151265e+00, 2.023340730776576e+00, 1.058502091543650e+03, 2.882090046728126e+01, 5.686871494261539e+05, 1.166425807528115e+05, 2.008253077314181e+02, 1.842152399656815e+00, 1.110867435741063e+05, 3.907985046680551e-14, 2.501110429875553e-11, -7.908340649009915e-12, 1.688022166490555e-08
3968, 2.247804734451967e+01, 1.170522244345824e+00, 2.001821240107902e+00, 1.057484794596289e+03, 2.443854846585204e+01, 5.648812031076712e+05, 1.141671418694925e+05, 1.986763538468964e+02, 1.870005331565196e+00, 1.087291827328500e+05, -1.110223024625157e-14, 3.717559593496844e-11, 8.601119816376013e-12, -3.376044332981110e-09
3969, 2.259509357081324e+01, 1.629211051956706e+00, 2.025193836563671e+00, 1.049387594512548e+03, 2.615601955791160e+01, 5.666286391808307e+05, 1.178323944070032e+05, 2.026881931158730e+02, 1.816105695733657e+00, 1.122198994352412e+05, 1.598721155460225e-14, 3.046807250939310e-11, 1.024424989282124e-11, 1.839362084865570e-08
3970, 2.208375416364023e+01, 1.399866648151265e+00, 2.049300562483971e+00, 1.068419727622567e+03, 3.434093558661372e+01, 5.755356409102099e+05, 1.186932784119801e+05, 2.017673135803207e+02, 1.831834382098684e+00, 1.130397889637906e+05, -4.551914400963142e-14, 6.252776074688882e-12, -4.554578936222242e-12, -4.970934242010117e-08
3971, 2.217850817401282e+01, 1.170522244345824e+00, 2.029805966256391e+00, 1.068425403512177e+03, 2.930713543229612e+01, 5.723024731021656e+05, 1.163593188104320e+05, 1.996995060865210e+02, 1.858727241442661e+00, 1.108169702956495e+05, -2.886579864025407e-14, -9.094947017729282e-13, -6.153300091682468e-12, -5.797483026981354e-08
3972, 2.229555440030640e+01, 1.629211051956706e+00, 2.043597596265068e+00, 1.056419608354064e+03, 3.254144160754583e+01, 5.715063758717267e+05, 1.192775700904972e+05, 2.033263878038145e+02, 1.809261311674706e+00, 1.135962572290450e+05, -6.039613253960852e-14, -7.844391802791506e-11, 3.058886477447231e-12, -2.136221155524254e-08
3973, 2.178421499313338e+01, 1.399866648151265e+00, 2.081236257796260e+00, 1.080359870345972e+03, 3.934919185518561e+01, 5.838931956904882e+05, 1.212465491145634e+05, 2.029449966136415e+02, 1.818850125663080e+00, 1.154714753472033e+05, -4.263256414560601e-14, 1.443822839064524e-11, 9.919176591210999e-12, 2.968590706586838e-08
3974, 2.187896900350598e+01, 1.170522244345824e+00, 2.064305599638027e+00, 1.081656959926587e+03, 3.372207760625055e+01, 5.813886915363572e+05, 1.190917571263951e+05, 2.009731583970309e+02, 1.844627338676856e+00, 1.134192925013287e+05, 8.215650382226158e-14, 4.865796654485166e-11, 1.564615104143741e-11, 5.541369318962097e-08
3975, 2.199601522979955e+01, 1.629211051956706e+00, 2.067343135584782e+00, 1.065213485897979e+03, 3.849741925391120e+01, 5.777232152296931e+05, 1.211741198795926e+05, 2.041867952847115e+02, 1.799885415216658e+00, 1.154024951234216e+05, 2.000621890374532e-13, 6.969003152335063e-11, -1.787370251804532e-11, -1.047737896442413e-09
3976, 2.148467582262654e+01, 1.399866648151265e+00, 2.118997401033416e+00, 1.094214824070784e+03, 4.374648402597940e+01, 5.937137572890103e+05, 1.242980270370548e+05, 2.043450662451846e+02, 1.803383344215337e+00, 1.183776447971951e+05, 1.509903313490213e-14, 9.322320693172514e-12, 1.040945107888547e-11, -1.082662492990494e-08
3977, 2.157942983299913e+01, 1.170522244345824e+00, 2.105045627192110e+00, 1.097013061930431e+03, 3.761293592155610e+01, 5.920607283719201e+05, 1.223514860631407e+05, 2.024781108908590e+02, 1.827963513754632e+00, 1.165237962506102e+05, -7.727152251391090e-14, -6.593836587853730e-11, -1.598721155460225e-11, -3.410968929529190e-08
3978, 2.169647605929271e+01, 1.629211051956706e+00, 2.096387532382852e+00, 1.075720406754668e+03, 4.392067094922854e+01, 5.852621556918523e+05, 1.235238364940157e+05, 2.052624692004349e+02, 1.788075718101403e+00, 1.176403204704912e+05, -1.707523011873491e-13, -4.899902705801651e-11, 6.615152869926533e-12, -4.365574568510056e-08
3979, 2.118513665211970e+01, 1.399866648151265e+00, 2.162301411867015e+00, 1.109821339195533e+03, 4.743943123500804e+01, 6.049169744984485e+05, 1.278334041578074e+05, 2.059484214812533e+02, 1.785686261860867e+00, 1.217446706264833e+05, -1.034727858950646e-13, 2.046363078989089e-11, -9.414691248821327e-12, -2.793967723846436e-09
3980, 2.127989066249229e+01, 1.170522244345824e+00, 2.151652398345335e+00, 1.114281822913555e+03, 4.090851936937604e+01, 6.042128073733597e+05, 1.261183623714111e+05, 2.041909812780179e+02, 1.809040512753558e+00, 1.201112974965820e+05, -6.705747068735946e-14, 1.318767317570746e-11, 1.651301317906473e-11, -1.268927007913589e-08
3981, 2.139693688878586e+01, 1.629211051956706e+00, 2.130695335616210e+00, 1.087886319617188e+03, 4.869040668606555e+01, 5.941075929241180e+05, 1.263303234005034e+05, 2.065459093001901e+02, 1.773942610895578e+00, 1.203131651433367e+05, 7.505107646466058e-14, 2.705746737774462e-11, 2.324185288671288e-11, 8.963979780673981e-09
3982, 2.088559748161285e+01, 1.399866648151265e+00, 2.210775049765762e+00, 1.126978918376762e+03, 5.033426685548500e+01, 6.173991398276598e+05, 1.318312514359641e+05, 2.077323649628432e+02, 1.766050182683113e+00, 1.255521442247278e+05, -1.088018564132653e-13, -3.956301952712238e-11, -7.105427357601002e-14, -4.959292709827423e-08
3983, 2.098035149198544e+01, 1.170522244345824e+00, 2.203660189138442e+00, 1.133215014516957e+03, 4.352859673000717e+01, 6.177157845311936e+05, 1.303649595674963e+05, 2.060851001914801e+02, 1.788198416927840e+00, 1.241556757785680e+05, 4.440892098500626e-15, 2.819433575496078e-11, 3.517186542012496e-12, 5.937181413173676e-09
3984, 2.109739771827902e+01, 1.629211051956706e+00, 2.170080389493315e+00, 1.101598063516875e+03, 5.270309899292852e+01, 6.042055928395241e+05, 1.295853843117005e+05, 2.080226114148026e+02, 1.757679484350412e+00, 1.234132231540005e+05, 1.243449787580175e-14, 9.549694368615746e-12, -2.184918912462308e-11, 2.025626599788666e-08
3985, 2.058605831110601e+01, 1.399866648151264e+00, 2.263974436134164e+00, 1.145461182476983e+03, 5.234045210551333e+01, 6.310388716446084e+05, 1.362639859455636e+05, 2.096717477096017e+02, 1.744789217144041e+00, 1.297737961386321e+05, -5.728750807065808e-14, -1.386979420203716e-11, -9.805489753489383e-13, -4.470348358154297e-08
3986, 2.068081232147860e+01, 1.170522244345824e+00, 2.260519503909233e+00, 1.153532502014480e+03, 4.538556183428827e+01, 6.324179541993917e+05, 1.350564907857300e+05, 2.081313723929361e+02, 1.765793223525639e+00, 1.286238007483143e+05, 1.083577672034153e-13, 3.183231456205249e-12, -2.042099822574528e-11, 7.776543498039246e-08
3987, 2.079785854777217e+01, 1.629211051956706e+00, 2.214273588206770e+00, 1.116710267994278e+03, 5.586069107266050e+01, 6.154821823894684e+05, 1.332743748885804e+05, 2.096745500224623e+02, 1.739523113518613e+00, 1.269265475129337e+05, 1.598721155460225e-14, -2.569322532508522e-11, -6.593836587853730e-12, 2.968590706586838e-08
3988, 2.028651914059916e+01, 1.399866648151264e+00, 2.321322543802239e+00, 1.165000510282143e+03, 5.339221184179151e+01, 6.456827161119729e+05, 1.410918768904067e+05, 2.117370543399998e+02, 1.722260999839507e+00, 1.343717875146731e+05, 8.348877145181177e-14, 9.549694368615746e-12, -2.169286972275586e-11, 4.481989890336990e-08
3989, 2.038127315097175e+01, 1.170522244345824e+00, 2.321605257963477e+00, 1.174928027268725e+03, 4.639199789529399e+01, 6.481466678221002e+05, 1.401507281725745e+05, 2.102990569444479e+02, 1.742182551769052e+00, 1.334754554024520e+05, -1.638689184346731e-13, 4.774847184307873e-12, 1.590905185366864e-11, -1.874286681413651e-08
3990, 2.049831937726533e+01, 1.629211051956705e+00, 2.263012268051893e+00, 1.133079219498935e+03, 5.805709965070561e+01, 6.278663061147077e+05, 1.373831847342158e+05, 2.114837568381865e+02, 1.719710556333687e+00, 1.308396997468722e+05, 4.440892098500626e-15, 6.798472895752639e-11, 3.431921413721284e-12, 7.566995918750763e-09
3991, 1.998697997009232e+01, 1.399866648151265e+00, 2.382096477139407e+00, 1.185294993616051e+03, 5.343908045525862e+01, 6.611446494541876e+05, 1.462611393111640e+05, 2.138946640552759e+02, 1.698866378889750e+00, 1.392948945820610e+05, 3.685940441755520e-14, 1.978150976356119e-11, -2.060573933704291e-12, 1.746229827404022e-08
3992, 2.008173398046491e+01, 1.170522244345824e+00, 2.386264108749053e+00, 1.197090004643894e+03, 4.647611486846085e+01, 6.647210418581270e+05, 1.456012697162648e+05, 2.125577764937170e+02, 1.717702767607441e+00, 1.386664473488237e+05, 9.325873406851315e-15, -5.593392415903509e-11, 1.442401753593003e-12, -2.619344741106033e-08
3993, 2.019878020675849e+01, 1.629211051956706e+00, 2.315857969759202e+00, 1.150503848427584e+03, 5.921331057335200e+01, 6.412440791036091e+05, 1.418821985081471e+05, 2.134255129288309e+02, 1.698550954093357e+00, 1.351244747696639e+05, -5.284661597215745e-14, -3.865352482534945e-11, 1.845990027504740e-11, -6.763730198144913e-08
3994, 1.968744079958547e+01, 1.399866648151264e+00, 2.445485666173409e+00, 1.206025778125072e+03, 5.245343195560738e+01, 6.772169107625006e+05, 1.517080211879860e+05, 2.161094546145289e+02, 1.675005020102106e+00, 1.444824011314152e+05, 2.264854970235319e-14, -2.705746737774462e-11, -7.730704965069890e-12, 4.062894731760025e-08
3995, 1.978219480995806e+01, 1.170522244345824e+00, 2.453365430903962e+00, 1.219591637134511e+03, 4.563896609434178e+01, 6.818557020652811e+05, 1.513183251583434e+05, 2.148620076754301e+02, 1.692884816919248e+00, 1.441112620555652e+05, 2.708944180085382e-14, 3.933564585167915e-11, 1.329425458607147e-11, 2.782326191663742e-08
3996, 1.989924103625164e+01, 1.629211051956706e+00, 2.372215198049255e+00, 1.168735686123596e+03, 5.928192886273924e+01, 6.554633519562858e+05, 1.467272278562819e+05, 2.154700804191322e+02, 1.676400785388569e+00, 1.397387884345542e+05, -1.776356839400250e-14, 1.546140993013978e-11, -6.352252057695296e-12, -1.350417733192444e-08
3997, 1.938790162907863e+01, 1.399866648151265e+00, 2.510584293441217e+00, 1.226862752360577e+03, 5.044960978514633e+01, 6.936698751758136e+05, 1.573574737803130e+05, 2.183448297566460e+02, 1.651078573580458e+00, 1.498628321717268e+05, -1.891820033961267e-13, 7.958078640513122e-12, 4.959588295605499e-12, 1.816079020500183e-08
3998, 1.948265563945121e+01, 1.170522244345824e+00, 2.521859019046372e+00, 1.242047648628342e+03, 4.388775828681144e+01, 6.992815325625692e+05, 1.572150043066211e+05, 2.171718509988779e+02, 1.668160347863457e+00, 1.497271469586868e+05, 6.394884621840902e-14, 4.411049303598702e-11, -2.264499698867439e-11, -2.677552402019501e-09
3999, 1.959970186574480e+01, 1.629211051956706e+00, 2.431452004498164e+00, 1.187522753297888e+03, 5.823721638959417e+01, 6.703635044455980e+05, 1.518690483599645e+05, 2.175874866241087e+02, 1.653606040872595e+00, 1.446357603428234e+05, 1.620925615952729e-13, 4.956746124662459e-11, 2.962963208119618e-11, 1.967418938875198e-08
4000, 1.908836245857178e+01, 1.399866648151266e+00, 2.576405982950409e+00, 1.247475235164295e+03, 4.749070477424724e+01, 7.102563603364783e+05, 1.631239530506281e+05, 2.205635705439238e+02, 1.627482685435030e+00, 1.553547171910745e+05, 1.332267629550188e-15, -1.591615728102624e-11, -3.709033080667723e-12, 1.513399183750153e-09
4001, 1.918311646894437e+01, 1.170522244345824e+00, 2.590591288057692e+00, 1.264071950714734e+03, 4.127402871335299e+01, 7.167074347263770e+05, 1.631913641253317e+05, 2.194464791596226e+02, 1.643959536685005e+00, 1.554189182146017e+05, 1.065814103640150e-14, 4.638422979041934e-11, -7.176481631177012e-13, 3.771856427192688e-08
4002, 1.930016269523795e+01, 1.629211051956706e+00, 2.492827044731114e+00, 1.206591886417772e+03, 5.609992228400030e+01, 6.857581124209889e+05, 1.572464932989798e+05, 2.197450833411380e+02, 1.630529775118659e+00, 1.497571364752189e+05, -6.750155989720952e-14, -9.094947017729282e-12, -8.441247700829990e-12, 3.608874976634979e-09
4003, 1.878882328806494e+01, 1.399866648151266e+00, 2.641904085526357e+00, 1.267541978083482e+03, 4.369865371607320e+01, 7.267165660839113e+05, 1.689129218276381e+05, 2.227286953530439e+02, 1.604598220897315e+00, 1.608680207882268e+05, 9.192646643896296e-14, 3.592504072003067e-11, -1.016786654872703e-11, 4.528556019067764e-08
4004, 1.888357729843753e+01, 1.170522244345824e+00, 2.658331703622047e+00, 1.285290015761836e+03, 3.790854275165260e+01, 7.338269030324549e+05, 1.691363916181112e+05, 2.216451515343905e+02, 1.620700684592851e+00, 1.610808491601060e+05, -1.865174681370263e-14, 4.547473508864641e-12, 1.521271997262374e-11, -4.470348358154297e-08
4005, 1.900062352473111e+01, 1.629211051956706e+00, 2.555518087423488e+00, 1.225662414143733e+03, 5.294049275345045e+01, 7.014421365862973e+05, 1.627885238358089e+05, 2.219091302059490e+02, 1.607534215805516e+00, 1.550352607960086e+05, -9.325873406851315e-15, -7.412381819449365e-11, 8.249401162174763e-12, 1.292210072278976e-08
4006, 1.848928411755809e+01, 1.399866648151265e+00, 2.705937501742916e+00, 1.286743115493468e+03, 3.926992262200535e+01, 7.427692346615194e+05, 1.746178010991520e+05, 2.248024803525952e+02, 1.582802961015072e+00, 1.663012391420496e+05, 2.198241588757810e-14, 1.114131009671837e-11, 2.181366198783508e-12, -3.725290298461914e-08
4007, 1.858403812793068e+01, 1.170522244345824e+00, 2.723800878189610e+00, 1.305349874807321e+03, 3.397278508743457e+01, 7.503250521570952e+05, 1.749305277986177e+05, 2.237281318384251e+02, 1.598782795930328e+00, 1.665990740939217e+05, 3.730349362740526e-14, -4.069988790433854e-11, -1.158184659288963e-12, 3.981404006481171e-08
4008, 1.870108435422426e+01, 1.629211051956706e+00, 2.618674295664781e+00, 1.244466387472300e+03, 4.887668853530359e+01, 7.172046935193095e+05, 1.684184608004460e+05, 2.240467012526626e+02, 1.584959846868526e+00, 1.603971055242344e+05, -4.529709940470639e-14, -8.299139153677970e-12, -3.645084234449314e-12, -2.037268131971359e-08
4009, 1.818974494705125e+01, 1.399866648151264e+00, 2.767303481906589e+00, 1.304774216313466e+03, 3.446852652564407e+01, 7.581204638205230e+05, 1.801229955361434e+05, 2.267476092277925e+02, 1.562463427814359e+00, 1.715442814629938e+05, -4.440892098500626e-16, -1.966782292583957e-11, 6.512124173241318e-12, 1.385342329740524e-08
4010, 1.828449895742384e+01, 1.170522244345824e+00, 2.785744710707840e+00, 1.323944347185260e+03, 2.971254903779790e+01, 7.658970765023391e+05, 1.804527155665453e+05, 2.256588926720271e+02, 1.578565784083343e+00, 1.718583005395670e+05, 6.727951529228449e-14, -4.968114808434620e-11, 1.757172185534728e-11, -1.443549990653992e-08
4011, 1.840154518371742e+01, 1.629211051956706e+00, 2.681290691377860e+00, 1.262712747906226e+03, 4.410160437850090e+01, 7.327973984965563e+05, 1.740428412912419e+05, 2.261218914149687e+02, 1.563166488914543e+00, 1.657536583726114e+05, -4.463096558993129e-14, 4.899902705801651e-11, 1.929123527588672e-12, 2.293381839990616e-08
4012, 1.789020577654441e+01, 1.399866648151264e+00, 2.824833681277135e+00, 1.321374869788363e+03, 2.959682421835317e+01, 7.724880425695042e+05, 1.853130668119891e+05, 2.285301506450001e+02, 1.543908207869396e+00, 1.764872064876088e+05, 6.017408793468348e-14, 6.139089236967266e-11, 1.786126802016952e-11, 7.281778380274773e-08
4013, 1.798495978691700e+01, 1.170522244345824e+00, 2.843033351326155e+00, 1.340835263267749e+03, 2.541449146292099e+01, 7.802724318504935e+05, 1.855902248148735e+05, 2.274068218840791e+02, 1.560345878230523e+00, 1.767511664903558e+05, -1.119104808822158e-13, 2.250999386887997e-11, -1.681499384176277e-11, -2.956949174404144e-08
4014, 1.810200601321058e+01, 1.629211051956705e+00, 2.742177040569507e+00, 1.280088475809754e+03, 3.888426586950135e+01, 7.479281670173666e+05, 1.795481740767618e+05, 2.280950433638615e+02, 1.542545563767533e+00, 1.709968324540590e+05, -1.401101457076948e-13, -4.899902705801651e-11, -1.519495640422974e-11, -4.889443516731262e-08
4015, 1.759066660603756e+01, 1.399866648151264e+00, 2.877448513444547e+00, 1.336337753957891e+03, 2.496791222976798e+01, 7.856142887734113e+05, 1.900786292211140e+05, 2.301209059763969e+02, 1.527416872485259e+00, 1.810258373534420e+05, -5.773159728050814e-14, -7.332801033044234e-11, -4.662936703425657e-12, -5.791662260890007e-08
4016, 1.768542061641015e+01, 1.170522244345824e+00, 2.894744394491977e+00, 1.355867460574148e+03, 2.137347329665529e+01, 7.932346017725468e+05, 1.902475011770432e+05, 2.289491760364362e+02, 1.544338797312822e+00, 1.811866677876602e+05, -3.819167204710538e-14, -1.523403625469655e-11, -3.675282300719118e-12, -1.757871359586716e-08
4017, 1.780246684270373e+01, 1.629211051956705e+00, 2.800100116804046e+00, 1.296307997199487e+03, 3.352885970661181e+01, 7.622984322148748e+05, 1.848137668081337e+05, 2.299275990555107e+02, 1.523475465137075e+00, 1.760116826744131e+05, 6.128431095930864e-14, 1.318767317570746e-11, 1.715960706860642e-12, -5.820766091346741e-10
4018, 1.729112743553072e+01, 1.399866648151264e+00, 2.924236573779624e+00, 1.349523355295857e+03, 2.086748349489378e+01, 7.972860747797934e+05, 1.943247332580732e+05, 2.314972951183857e+02, 1.513205838962409e+00, 1.850697459600698e+05, -5.995204332975845e-14, -5.059064278611913e-12, 1.170974428532645e-11, -3.492459654808044e-09
4019, 1.738588144590330e+01, 1.170522244345823e+00, 2.940261318754152e+00, 1.368984246820960e+03, 1.784675998436909e+01, 8.046449127407164e+05, 1.943566193533082e+05, 2.302733881940273e+02, 1.530659884951784e+00, 1.851001136698174e+05, 3.885780586188048e-14, -6.252776074688882e-11, 7.298162074675929e-12, 3.981404006481171e-08
4020, 1.750292767219689e+01, 1.629211051956705e+00, 2.853819882553764e+00, 1.311116585026830e+03, 2.835459645680351e+01, 7.756104776632963e+05, 1.897158638792565e+05, 2.315834042314304e+02, 1.506307799986839e+00, 1.806803465516730e+05, 4.884981308350689e-15, -3.410605131648481e-12, 6.750155989720952e-12, -1.903390511870384e-08
4021, 1.699158826502387e+01, 1.399866648151264e+00, 2.964650077954038e+00, 1.360901283990890e+03, 1.749085830799632e+01, 8.073832822278413e+05, 1.979902861469649e+05, 2.326487847448944e+02, 1.501377179925234e+00, 1.885607487113953e+05, -2.253752739989068e-14, -2.501110429875553e-12, -4.991562718714704e-13, 3.509921953082085e-08
